expense_id,employee_name,employee_email,department,category,vendor,amount,currency,date,card_last4,approver_name,region
9ad2dcbc-d0b8-4e2a-aea4-9ea00ca6d590,Zachary Hicks,zachary.hicks@example.com,Engineering,Software,Thompson-James,1864.42,USD,2025-06-11,9179,Jessica Holmes,Latin America
01a23534-02b3-4ab4-83e2-08676e684f54,Gabrielle Davis,gabrielle.davis@example.com,Sales,Lodging,Lee-Wright,309.55,USD,2025-03-13,3615,Brent Jordan,Latin America
22d93c58-6738-4bcd-ad85-f14795baec6c,Brittany Farmer,brittany.farmer@example.com,Marketing,Office Supplies,Smith and Sons,251.29,USD,2025-12-24,2827,Michael Lewis,Asia Pacific
57b88a17-c2fc-4ef2-9ac5-bad07c30753e,Angelica Tucker,angelica.tucker@example.com,Marketing,Travel,Hill Inc,2584.52,USD,2025-10-25,3646,John Daniel,North America
ab65b663-ea65-4a2c-bff0-8e42db93a674,Justin Baker,justin.baker@example.com,Marketing,Office Supplies,Larson-Holloway,294.27,USD,2025-04-05,7572,Richard Aguirre,Asia Pacific
829a4716-d832-4dd0-be89-698ac69202e3,Brittany Farmer,brittany.farmer@example.com,Marketing,Travel,Diaz-Ball,290.67,USD,2025-06-04,2827,Richard Aguirre,Asia Pacific
ee177fb2-db30-4d1d-8b24-ac46d46c5ecc,Ethan Adams,ethan.adams@example.com,Operations,Meals,Dixon Inc,120.57,USD,2025-03-14,5010,Danny Morgan,Europe
f6f1d928-2ff2-4097-9696-c59030e52801,Cristian Santos,cristian.santos@example.com,Sales,Travel,Graham Group,2526.39,USD,2025-07-14,2535,John Daniel,Europe
c85f762a-aa5a-4d0e-8a33-93b1445d5e2a,Lisa Hensley,lisa.hensley@example.com,Marketing,Software,"Ramos, Nelson and Fischer",1372.7,USD,2025-08-10,6635,Richard Aguirre,Asia Pacific
6162e55d-e5d1-4bf4-9ed6-a77f19e59d31,Noah Rhodes,noah.rhodes@example.com,Engineering,Client Entertainment,Williams PLC,465.44,USD,2025-08-17,4657,Mark Perez,Europe
5343f9f4-cd85-4e9a-aaa6-7598c073c37d,Jeffrey Chavez,jeffrey.chavez@example.com,Engineering,Travel,"Wright, Garcia and Deleon",424.43,USD,2025-12-09,7916,Crystal Robinson,North America
4c78f6ea-e982-437c-9e2e-55529df283b6,Patty Perez,patty.perez@example.com,Marketing,Client Entertainment,Robertson-Hays,671.22,USD,2025-07-26,2169,Richard Aguirre,Europe
080b1bf1-7899-447c-97ee-3e9493fa7b0b,Tricia Valencia,tricia.valencia@example.com,Marketing,Client Entertainment,Scott and Sons,129.64,USD,2025-04-04,4593,Richard Aguirre,Europe
dd0ce8e0-7479-4bfb-938c-c4c224dba489,Monica Herrera,monica.herrera@example.com,Engineering,Lodging,Davis-Lozano,342.28,USD,2025-12-17,6514,John Daniel,North America
8bc525d0-d1d0-41d6-9d3b-e7a221f66368,Stephanie Ross,stephanie.ross@example.com,Sales,Meals,Yu Inc,66.53,USD,2025-04-08,4456,Danny Morgan,Asia Pacific
850c8623-951a-4447-8450-f0d6ae52bc43,Angie Henderson,angie.henderson@example.com,Sales,Software,Johnson-Doyle,459.65,USD,2025-04-07,9935,Danny Morgan,North America
57032d32-511c-4d65-8edd-0519c996f1b0,Anthony Humphrey,anthony.humphrey@example.com,Operations,Office Supplies,Chavez PLC,50.36,USD,2025-04-28,4258,Mark Perez,Europe
2464d95d-693c-4262-a047-d73866056ef9,Cristian Santos,cristian.santos@example.com,Sales,Meals,Sullivan PLC,95.42,USD,2025-06-13,2535,Shannon Jones,Europe
047a8fe1-a1d1-47ed-90bf-667daafa3133,Judy Baker,judy.baker@example.com,Sales,Lodging,White-Ford,352.95,USD,2025-06-20,4752,Brent Jordan,North America
db4945c9-958e-4342-b19e-615f66198cf1,Gabrielle Davis,gabrielle.davis@example.com,Sales,Client Entertainment,Collins Group,325.21,USD,2025-05-03,3615,Shannon Jones,Latin America
374375db-48bc-4b64-a553-b4e7259bba02,Judy Baker,judy.baker@example.com,Sales,Office Supplies,"Mckinney, Graves and Thompson",64.03,USD,2025-10-18,4752,Shannon Jones,North America
1bd7cd29-95b9-46b7-9b4a-5c08b65d751c,Judy Baker,judy.baker@example.com,Sales,Client Entertainment,Foster Inc,429.96,USD,2025-12-24,4752,Timothy Duncan,North America
ec98f9ca-06b2-4c21-8b73-398ff929f16f,Allison Hill,allison.hill@example.com,Sales,Client Entertainment,Gonzalez-Taylor,783.43,USD,2025-03-03,1409,Timothy Duncan,Asia Pacific
92949ec2-ec79-4186-aa45-8f92b5095059,Nathan Maldonado,nathan.maldonado@example.com,Operations,Meals,Burch-Montoya,71.26,USD,2025-03-04,9085,Michael Lewis,North America
b324714d-05b7-42ff-9ef4-37c8b8074a53,Cassandra Gaines,cassandra.gaines@example.com,Operations,Office Supplies,"Booker, Jones and Harrington",248.5,USD,2025-05-25,5119,Danny Morgan,North America
168ae0cb-797a-44fe-a517-a335ac5de77a,Jamie Arnold,jamie.arnold@example.com,Sales,Travel,Anderson-Bailey,1825.6,USD,2025-09-20,7224,Mark Perez,North America
63fd07fc-6ed9-4dc1-98af-097c97815e16,Rebecca Henderson,rebecca.henderson@example.com,Engineering,Software,"Gregory, Kim and Martinez",1142.95,USD,2025-12-29,5040,Shannon Jones,Asia Pacific
4895463f-8e16-47e7-bd45-5b81f0500588,Gabrielle Davis,gabrielle.davis@example.com,Sales,Client Entertainment,"Diaz, Gibbs and Smith",94.99,USD,2025-08-07,3615,Brent Jordan,Latin America
5a1d3f0b-f523-48a9-955c-169d56768323,Shane Henderson,shane.henderson@example.com,Marketing,Meals,"Shields, Cochran and Adams",186.27,USD,2025-04-02,4923,Crystal Robinson,North America
27781e1f-cea6-411b-8d4e-49e956347ca5,Angie Henderson,angie.henderson@example.com,Sales,Travel,Brennan-Johnson,982.66,USD,2025-07-11,9935,Danny Morgan,North America
6c4c68f9-2acd-408d-b918-76bfccde1457,Allison Hill,allison.hill@example.com,Sales,Lodging,Williams-Cook,423.18,USD,2025-04-27,1409,Danny Morgan,Asia Pacific
879c0177-a788-4f54-a026-6207d611413c,Derek Zuniga,derek.zuniga@example.com,Marketing,Meals,Williams-Brown,28.21,USD,2025-03-06,2307,Shannon Jones,Europe
418b14f2-bd75-433d-ac05-2c6567783d61,Lisa Hensley,lisa.hensley@example.com,Marketing,Travel,"Sparks, Jackson and Miller",2852.13,USD,2025-11-17,6635,Richard Aguirre,Asia Pacific
ca9d6e81-f887-4739-8a8d-d56c274b3e4d,Brian Ramirez,brian.ramirez@example.com,Operations,Software,"Cox, Stark and Rodriguez",783.31,USD,2025-11-14,6925,Timothy Duncan,Europe
3f73919a-b878-4bd7-a2d5-9fdc7a31ffb3,Lisa Jackson,lisa.jackson@example.com,Sales,Office Supplies,Warner-Gibson,265.45,USD,2025-07-08,7227,Danny Morgan,Asia Pacific
1b1da835-ce90-457f-9f09-859477c9310e,Nathan Maldonado,nathan.maldonado@example.com,Operations,Software,"Morales, Williams and Williams",1407.8,USD,2025-06-08,9085,Crystal Robinson,North America
66e49ae3-5eed-4a70-aa8f-32be4b7dfcdb,Lisa Jackson,lisa.jackson@example.com,Sales,Meals,Welch-Hogan,23.1,USD,2025-03-19,7227,Jessica Holmes,Asia Pacific
fcecea2c-1226-42ca-af64-928e44ca79dd,Cristian Santos,cristian.santos@example.com,Sales,Office Supplies,"Johnson, Miller and King",236.64,USD,2025-04-13,2535,Michael Lewis,Europe
78ae6660-7eae-42bf-aca3-86f920796c4e,Justin Baker,justin.baker@example.com,Marketing,Travel,Salas-Fitzgerald,1731.32,USD,2025-03-27,7572,Crystal Robinson,Asia Pacific
a30dde77-2fe9-4cbc-8f35-bdd1b79713ff,Debra Davidson,debra.davidson@example.com,Sales,Meals,Murphy PLC,141.12,USD,2025-08-02,2796,Jessica Holmes,Europe
969ab9a7-6446-41b4-876f-c0e2878ac2c6,Lisa Jackson,lisa.jackson@example.com,Sales,Lodging,"Burns, Nolan and Griffin",109.05,USD,2025-11-26,7227,Timothy Duncan,Asia Pacific
054ce6c6-7722-405d-818f-9ff038292af0,Cristian Santos,cristian.santos@example.com,Sales,Meals,Robles-Swanson,163.86,USD,2025-08-17,2535,Brent Jordan,Europe
128aa9f2-a254-4f56-aa3f-fc02c4c5d2a7,Tricia Valencia,tricia.valencia@example.com,Marketing,Software,"Mccall, Hanson and Alvarado",1350.44,USD,2025-05-07,4593,Timothy Duncan,Europe
de3764d3-fb5f-449c-9d80-317aeea1f08a,Judy Baker,judy.baker@example.com,Sales,Client Entertainment,"Hall, Hansen and Barnett",330.47,USD,2025-05-30,4752,Danny Morgan,North America
742f1ef6-6a0f-4e5a-af5d-2384e2b64059,Monica Herrera,monica.herrera@example.com,Engineering,Software,Kerr-Evans,852.71,USD,2025-07-12,6514,Shannon Jones,North America
368c31bb-9823-4fa4-9802-31b6d1661602,Connie Lawrence,connie.lawrence@example.com,Engineering,Travel,Roberts-Sullivan,842.18,USD,2025-11-21,9279,Crystal Robinson,North America
51614136-6121-470c-91db-93bf7f3f17a8,Elizabeth Fowler,elizabeth.fowler@example.com,Sales,Software,Wilson-Jones,100.44,USD,2025-03-30,9797,John Daniel,Asia Pacific
f4e6db75-aee9-4033-bf20-d52beacac947,Ryan Munoz,ryan.munoz@example.com,Marketing,Travel,Mcdaniel Group,1406.52,USD,2025-11-11,5552,Michael Lewis,Europe
a4291441-c12b-4031-aff8-cf5f6a19cf2a,Allison Hill,allison.hill@example.com,Sales,Lodging,Roberts-Landry,140.55,USD,2025-12-05,1409,Crystal Robinson,Asia Pacific
4f0ef32b-f9eb-4785-a2ce-ec63858df8da,Allison Hill,allison.hill@example.com,Sales,Office Supplies,"Tapia, Vaughn and Lee",140.65,USD,2025-08-19,1409,Richard Aguirre,Asia Pacific
84cf9490-2a66-479b-80f4-bc3d7763128c,Brian Ramirez,brian.ramirez@example.com,Operations,Office Supplies,Kim Inc,195.3,USD,2025-08-30,6925,Richard Aguirre,Europe
d89a97f9-0aaa-45c5-a494-23560ebd27e5,Jamie Arnold,jamie.arnold@example.com,Sales,Office Supplies,"Huang, Cole and Pacheco",210.7,USD,2025-05-23,7224,Brent Jordan,North America
4ec9158f-b2bd-4868-b3d1-75596052e07c,Anthony Humphrey,anthony.humphrey@example.com,Operations,Meals,Morgan-Schwartz,102.22,USD,2025-08-29,4258,Brent Jordan,Europe
a2135df0-8123-420d-92d0-75f3d74801a2,Tricia Valencia,tricia.valencia@example.com,Marketing,Client Entertainment,"Mullen, Brewer and Hernandez",465.61,USD,2025-06-01,4593,Richard Aguirre,Europe
f8e0a74d-cee3-4cd1-93d9-2a73208d5a78,Gabrielle Davis,gabrielle.davis@example.com,Sales,Office Supplies,Castaneda-Ashley,62.7,USD,2025-04-12,3615,Timothy Duncan,Latin America
7e219b43-a6c6-4315-a596-c42774eab658,Michele Williams,michele.williams@example.com,Sales,Office Supplies,"Soto, Carlson and Baker",70.58,USD,2025-12-19,8527,Michael Lewis,North America
946daf14-b9a7-43b6-ab51-1c787c4d9776,Sherry Decker,sherry.decker@example.com,Operations,Travel,"Lawson, Morris and Ramos",922.98,USD,2025-09-15,2743,John Daniel,Asia Pacific
07506359-e230-4a6f-8595-df6804ac4fac,Brittany Farmer,brittany.farmer@example.com,Marketing,Office Supplies,"Whitney, Gould and Jones",65.76,USD,2025-04-06,2827,Shannon Jones,Asia Pacific
82c0d839-0865-48c9-b5bc-e7f11c8929ee,John Pierce,john.pierce@example.com,Sales,Office Supplies,Wilson-Harris,283.46,USD,2025-03-23,2832,Richard Aguirre,Asia Pacific
9fe46923-b833-47e5-8e6f-cc4e0843d86f,Tommy Walter,tommy.walter@example.com,Finance,Lodging,Wells Inc,454.46,USD,2025-06-28,7216,Crystal Robinson,Asia Pacific
fc3f6c6a-b7a6-40c4-b7a2-1c5a0ca2b28f,John Pierce,john.pierce@example.com,Sales,Software,Gilbert-Bullock,1951.98,USD,2025-02-20,2832,Michael Lewis,Asia Pacific
0ea959bf-964f-4e44-bbb4-a57b887b9c17,Philip Cannon,philip.cannon@example.com,Operations,Client Entertainment,"Kennedy, Johnson and Lucas",274.84,USD,2025-11-13,6310,Jessica Holmes,Latin America
9725a233-5dcc-4a98-9ad4-55106a229f4c,Margaret Hawkins DDS,margaret.hawkins.dds@example.com,Marketing,Office Supplies,Young-Molina,13.58,USD,2025-06-10,6820,Timothy Duncan,Europe
97dd4f2a-f178-499d-b807-584c7750d18c,Ethan Adams,ethan.adams@example.com,Operations,Client Entertainment,Hicks-Hill,274.37,USD,2025-06-14,5010,Shannon Jones,Europe
27c930e4-2018-46cc-a71c-b3ff8a48486f,Angie Henderson,angie.henderson@example.com,Sales,Lodging,Thomas and Sons,242.49,USD,2025-05-25,9935,Shannon Jones,North America
689d091d-e4ed-4968-b76d-578544ffde07,Shane Henderson,shane.henderson@example.com,Marketing,Lodging,Davis-Gregory,147.19,USD,2025-01-13,4923,Crystal Robinson,North America
ce3b010d-1339-41ca-8f1f-17a871130b69,Margaret Hawkins DDS,margaret.hawkins.dds@example.com,Marketing,Software,"Brown, Romero and Collins",1055.0,USD,2025-11-13,6820,Brent Jordan,Europe
d406fab8-769a-493b-9bf8-414ec2a90716,Angie Henderson,angie.henderson@example.com,Sales,Travel,"Marshall, Dominguez and Welch",497.41,USD,2025-05-10,9935,Richard Aguirre,North America
c0eb9b8f-bdfd-4df8-87f4-5d2e43f6d9f0,Brian Ramirez,brian.ramirez@example.com,Operations,Software,Hancock Inc,1354.51,USD,2025-03-25,6925,Brent Jordan,Europe
ff2dea54-f786-46f9-8408-d3b6d9008a48,Gabrielle Davis,gabrielle.davis@example.com,Sales,Lodging,"Rosales, Mitchell and Hines",207.19,USD,2025-07-27,3615,Danny Morgan,Latin America
227a4a6f-7c8b-4726-ba4f-6f310d6c1e76,Philip Cannon,philip.cannon@example.com,Operations,Software,Davis Group,1242.77,USD,2025-11-10,6310,Brent Jordan,Latin America
30a87151-8474-4eb6-9d5e-87f15f7a3a7d,Philip Cannon,philip.cannon@example.com,Operations,Client Entertainment,"Barnett, Rogers and Snyder",144.94,USD,2025-01-18,6310,Jessica Holmes,Latin America
4305f418-f4eb-4478-944e-07b7b9b5f686,Margaret Hawkins DDS,margaret.hawkins.dds@example.com,Marketing,Client Entertainment,"Becker, Taylor and Davis",161.25,USD,2025-02-19,6820,Shannon Jones,Europe
a42b43cf-5ec5-4745-a27f-a61f13c05457,Derek Zuniga,derek.zuniga@example.com,Marketing,Client Entertainment,"Phillips, Wagner and Jordan",92.13,USD,2025-07-17,2307,Danny Morgan,Europe
0179fcfd-9bc9-4ecb-947b-539f2043e48e,Daniel Wagner,daniel.wagner@example.com,Operations,Software,Young-Martinez,1893.5,USD,2025-12-02,7912,John Daniel,North America
cb9e1885-b967-426c-a3ce-e867da607fb7,Patty Perez,patty.perez@example.com,Marketing,Travel,White-Estes,434.49,USD,2025-04-12,2169,Crystal Robinson,Europe
4dda6235-92af-472b-bae8-f69c630e7515,Monica Herrera,monica.herrera@example.com,Engineering,Client Entertainment,White-Green,505.44,USD,2025-10-18,6514,Danny Morgan,North America
88b4e179-32d4-45bd-a0c0-261dece61bf6,Derek Zuniga,derek.zuniga@example.com,Marketing,Office Supplies,Whitney PLC,205.36,USD,2025-08-23,2307,Jessica Holmes,Europe
6350ffad-67ec-450d-a8d8-41d15aa9670e,Philip Cannon,philip.cannon@example.com,Operations,Office Supplies,Jones Inc,299.21,USD,2025-11-11,6310,Michael Lewis,Latin America
a1b19ee7-587a-4fca-b1f2-2c157cf7f640,Tommy Walter,tommy.walter@example.com,Finance,Office Supplies,Wright-Davis,140.08,USD,2025-12-23,7216,Timothy Duncan,Asia Pacific
86c7cea3-3bc3-4df7-8cff-2ce49646dfcf,Connie Lawrence,connie.lawrence@example.com,Engineering,Office Supplies,"Ramsey, Whitney and Coffey",38.0,USD,2025-10-14,9279,Michael Lewis,North America
75468eab-d76b-485a-8ed9-f7b47f1b5bbe,Brian Ramirez,brian.ramirez@example.com,Operations,Software,"Cole, Pierce and Bryan",1758.7,USD,2025-09-14,6925,Brent Jordan,Europe
38092193-6919-48cf-a430-e182edc246f1,Brian Ramirez,brian.ramirez@example.com,Operations,Travel,"Turner, Schneider and Johnson",524.69,USD,2025-03-18,6925,Crystal Robinson,Europe
d7e17053-17a4-452b-8d17-0d38728b5ee6,Joshua Blair,joshua.blair@example.com,Engineering,Meals,King-Martinez,130.72,USD,2025-04-13,2290,Danny Morgan,North America
aea65aae-29d8-4503-8ab4-cdba9ae7494f,Ethan Adams,ethan.adams@example.com,Operations,Travel,Rodriguez-Hall,1775.96,USD,2025-03-24,5010,Crystal Robinson,Europe
34cb4b5e-dbbb-4167-8962-9536cc7ec4b0,Anthony Rodriguez,anthony.rodriguez@example.com,Finance,Travel,Hernandez-Vaughn,2428.17,USD,2025-10-08,3340,Richard Aguirre,Asia Pacific
974ca677-0fd8-441b-b4d1-a83ec4b31a41,Shane Henderson,shane.henderson@example.com,Marketing,Software,Marshall-Elliott,310.15,USD,2025-05-17,4923,Brent Jordan,North America
c20b17ae-10a1-4256-9d44-4a51943cd5f7,Paula Moreno,paula.moreno@example.com,Finance,Meals,Stewart-Bailey,27.57,USD,2025-02-28,3591,Jessica Holmes,Latin America
d6143d5f-9dd1-4990-b1bf-435ee7f5627c,Gabrielle Davis,gabrielle.davis@example.com,Sales,Software,Walsh LLC,275.09,USD,2025-02-11,3615,Brent Jordan,Latin America
babc2132-b96f-4961-b5e0-172a426e3736,Eric Carney,eric.carney@example.com,Finance,Lodging,"Rodriguez, Allen and Martinez",490.9,USD,2025-09-08,2133,Timothy Duncan,Europe
fc0845be-08ed-48f3-9977-7edca22cab75,Jeffrey Chavez,jeffrey.chavez@example.com,Engineering,Lodging,Perry-Davis,456.27,USD,2025-06-24,7916,John Daniel,North America
24e682a0-6f9c-4842-8f46-0b4cfa473eef,Dylan Miller,dylan.miller@example.com,Finance,Lodging,Dean-Jimenez,117.96,USD,2025-02-08,2291,Danny Morgan,Asia Pacific
fcc9f0f3-92b1-4812-b8ae-7b4938a4c66d,Shane Henderson,shane.henderson@example.com,Marketing,Meals,Edwards Ltd,121.99,USD,2025-01-18,4923,Timothy Duncan,North America
87a6b2aa-f097-4ec5-b196-136c524f955d,Matthew Foster,matthew.foster@example.com,Operations,Client Entertainment,Rangel LLC,74.29,USD,2025-03-01,4598,Richard Aguirre,Asia Pacific
bf028c03-98d6-448a-99e6-0c00b69c9417,Gina Moore,gina.moore@example.com,Engineering,Client Entertainment,Davis and Sons,623.33,USD,2025-08-24,8359,John Daniel,Asia Pacific
b61557a8-449e-4ebd-89e0-287539ab4dda,Carla Gray,carla.gray@example.com,Finance,Travel,Mendoza Group,2851.59,USD,2025-05-10,6977,John Daniel,Europe
c58301a9-a48c-4e7d-b348-cb2fb5d872a7,Paula Moreno,paula.moreno@example.com,Finance,Lodging,Huang-Foster,472.24,USD,2025-12-21,3591,Richard Aguirre,Latin America
24994164-9d8e-4999-bb01-f44ee435b4ee,Brittany Farmer,brittany.farmer@example.com,Marketing,Meals,Holt-Torres,158.5,USD,2025-05-28,2827,Richard Aguirre,Asia Pacific
e1e20b36-e3ac-4f79-8a9e-ecdcd1039b15,Nathan Maldonado,nathan.maldonado@example.com,Operations,Office Supplies,Williams-Berg,100.99,USD,2025-03-09,9085,Richard Aguirre,North America
0e6b52c3-2f71-40d6-bf74-63cac7eedadc,Eric Carney,eric.carney@example.com,Finance,Software,Collier-Gillespie,513.4,USD,2025-02-17,2133,Jessica Holmes,Europe
ba846d3d-0805-4417-8b95-598dff4bc0c3,Cristian Santos,cristian.santos@example.com,Sales,Software,"Morales, Thomas and Schultz",1696.64,USD,2025-02-09,2535,Brent Jordan,Europe
910ea89a-aa69-40f4-870f-3bf910688da8,Margaret Hawkins DDS,margaret.hawkins.dds@example.com,Marketing,Client Entertainment,Brown-Copeland,590.85,USD,2025-03-15,6820,Crystal Robinson,Europe
3beb19c8-599c-4f0a-9a33-1444a96863b1,Connie Lawrence,connie.lawrence@example.com,Engineering,Software,Rodriguez-Johnson,1769.18,USD,2025-04-05,9279,Richard Aguirre,North America
5342f792-ad8f-4f0d-bd14-6eed4231c03f,Carla Gray,carla.gray@example.com,Finance,Office Supplies,"Cook, Wells and Bryant",63.32,USD,2025-07-28,6977,Richard Aguirre,Europe
daf09735-55ac-4491-ac3a-d8ae0a14d246,Joshua Blair,joshua.blair@example.com,Engineering,Office Supplies,"Miller, Hernandez and Reyes",257.5,USD,2025-11-21,2290,Timothy Duncan,North America
ac0b31f3-b9ea-40ad-b8e8-6ec23a5ba8f2,Rebecca Henderson,rebecca.henderson@example.com,Engineering,Travel,Miller Ltd,2484.14,USD,2025-06-05,5040,Richard Aguirre,Asia Pacific
21e38126-ed69-481d-b57f-86c693cfc9da,Noah Rhodes,noah.rhodes@example.com,Engineering,Travel,"Thomas, Murray and King",2381.7,USD,2025-04-05,4657,Crystal Robinson,Europe
b03a9928-d05a-4f56-94f6-af2ce5b4e3d1,Brittany Farmer,brittany.farmer@example.com,Marketing,Lodging,Walker-Flores,92.72,USD,2025-12-12,2827,Brent Jordan,Asia Pacific
6ab5e715-6a78-461b-a144-c815aabf878e,Debra Davidson,debra.davidson@example.com,Sales,Lodging,Mccarthy Inc,388.55,USD,2025-11-07,2796,John Daniel,Europe
c5511f07-6ad6-4de0-804f-19f8c450da1a,Elizabeth Fowler,elizabeth.fowler@example.com,Sales,Meals,Hayes LLC,115.91,USD,2025-05-05,9797,Danny Morgan,Asia Pacific
b3fc52b9-ba57-4212-b264-50e930a0fb64,Eric Carney,eric.carney@example.com,Finance,Office Supplies,Kane PLC,65.68,USD,2025-02-23,2133,Crystal Robinson,Europe
7650f41a-42e9-46d2-b45e-b0ba1b04305a,Derek Zuniga,derek.zuniga@example.com,Marketing,Office Supplies,Garcia-Jennings,201.96,USD,2025-07-08,2307,John Daniel,Europe
2fd41747-3b2b-4cc5-a9cc-98718ec0cd1a,Cassandra Gaines,cassandra.gaines@example.com,Operations,Office Supplies,"Fisher, Wilson and Brown",161.95,USD,2025-06-03,5119,Shannon Jones,North America
cda02545-1c7e-4055-bac7-2474f31a2589,Zachary Hicks,zachary.hicks@example.com,Engineering,Client Entertainment,"Khan, Pena and Ruiz",554.02,USD,2025-12-05,9179,Jessica Holmes,Latin America
59122e8b-1c87-41c7-b94a-a30168b7fd68,John Pierce,john.pierce@example.com,Sales,Client Entertainment,"Higgins, Strickland and Martin",251.3,USD,2025-11-27,2832,Mark Perez,Asia Pacific
bb46429e-b0c0-4d4c-a94a-c0f4b8132eb3,Derek Zuniga,derek.zuniga@example.com,Marketing,Office Supplies,"Fernandez, Kim and George",108.56,USD,2025-11-02,2307,Brent Jordan,Europe
e4f740ff-831b-42f1-93a8-7fbd717dfff4,Sherri Baker,sherri.baker@example.com,Finance,Lodging,"Lloyd, Mckinney and Collins",412.86,USD,2025-03-08,7252,Crystal Robinson,Latin America
2889c585-34a6-4162-bef3-96f675b7c193,Noah Rhodes,noah.rhodes@example.com,Engineering,Software,"Farmer, Dorsey and Bell",652.29,USD,2025-03-25,4657,Michael Lewis,Europe
f3d93634-d961-43f6-94d4-748df7275b62,Margaret Hawkins DDS,margaret.hawkins.dds@example.com,Marketing,Travel,Armstrong-Andrews,605.31,USD,2025-01-21,6820,Crystal Robinson,Europe
6d52757a-9025-46fc-b375-4503a319149c,Rebecca Henderson,rebecca.henderson@example.com,Engineering,Lodging,Parker-Morrison,385.51,USD,2025-10-02,5040,Crystal Robinson,Asia Pacific
a42d2803-be0c-4954-85c7-ac1819807e19,Gabrielle Davis,gabrielle.davis@example.com,Sales,Software,Carter Inc,1866.17,USD,2025-05-04,3615,Crystal Robinson,Latin America
e7771b2c-bcb4-4040-af62-0dcf96b2161b,Debra Davidson,debra.davidson@example.com,Sales,Meals,Luna-Gallagher,154.56,USD,2025-10-29,2796,Jessica Holmes,Europe
e63ac54c-b63f-4df8-8d23-6405ce434517,Tommy Walter,tommy.walter@example.com,Finance,Software,Kelly-Norman,1363.92,USD,2025-06-11,7216,John Daniel,Asia Pacific
595a11fc-8caa-4908-ad95-0e91e5b457f6,Sherry Decker,sherry.decker@example.com,Operations,Travel,Bush-Vaughn,2316.58,USD,2025-06-10,2743,Crystal Robinson,Asia Pacific
cae6bb94-75f5-4251-8217-5343d46ecb5a,Gina Moore,gina.moore@example.com,Engineering,Software,"Bentley, Lynch and Henderson",926.71,USD,2025-02-24,8359,Danny Morgan,Asia Pacific
e4c76891-da7f-4443-8c3b-64a3b06ab5b6,James Ferrell,james.ferrell@example.com,Operations,Software,Sanders-Espinoza,404.59,USD,2025-03-24,8019,Michael Lewis,Latin America
ac008adb-fd6d-4d59-88ac-8c950ee385f0,Connie Lawrence,connie.lawrence@example.com,Engineering,Software,Spencer-Garcia,432.79,USD,2025-08-02,9279,Shannon Jones,North America
a3c67d06-671d-413e-984b-788db7aa0dc1,Justin Baker,justin.baker@example.com,Marketing,Travel,Williams-Moses,148.51,USD,2025-10-08,7572,Shannon Jones,Asia Pacific
e661411e-27f6-4781-bbb0-9f4c37431cb5,Sherri Baker,sherri.baker@example.com,Finance,Meals,Morgan-Lopez,148.46,USD,2025-08-15,7252,Richard Aguirre,Latin America
144e1685-cb66-4812-9e6c-093151007d94,Tommy Walter,tommy.walter@example.com,Finance,Travel,Garcia-Lozano,2392.98,USD,2025-01-06,7216,Shannon Jones,Asia Pacific
83a66e1c-673f-49cb-a1cc-aeae14a91503,Tommy Walter,tommy.walter@example.com,Finance,Meals,Jones-Hensley,20.21,USD,2025-12-28,7216,Danny Morgan,Asia Pacific
2769896a-cd41-4fc1-945c-82152f5bbd9e,Derek Zuniga,derek.zuniga@example.com,Marketing,Meals,Torres-Pope,160.66,USD,2025-02-11,2307,Timothy Duncan,Europe
c1cc1eb1-853b-4ee7-958d-73a9c0c99a37,Nathan Maldonado,nathan.maldonado@example.com,Operations,Client Entertainment,Garner-Thornton,735.12,USD,2025-11-19,9085,Crystal Robinson,North America
65a0fd74-ebfa-4230-a1f7-9dafb1af080c,Angelica Tucker,angelica.tucker@example.com,Marketing,Office Supplies,Reed Group,197.31,USD,2025-07-10,3646,Richard Aguirre,North America
607b3c30-257b-4697-a49b-6fa571375a34,James Ferrell,james.ferrell@example.com,Operations,Office Supplies,Russell Group,197.02,USD,2025-05-09,8019,John Daniel,Latin America
9f5a4029-3e3e-47d2-9777-309ad8493be3,James Ferrell,james.ferrell@example.com,Operations,Travel,"Andrews, Higgins and Carter",361.14,USD,2025-06-02,8019,Brent Jordan,Latin America
c48a9245-4959-4e2e-8e2e-6eb983fc5bc8,Allison Hill,allison.hill@example.com,Sales,Software,Humphrey PLC,797.97,USD,2025-06-23,1409,Shannon Jones,Asia Pacific
85a3a4eb-82d5-48c5-adc5-9e37731d98e9,Rebecca Henderson,rebecca.henderson@example.com,Engineering,Software,Gill Ltd,396.39,USD,2025-06-04,5040,Michael Lewis,Asia Pacific
62fe34bc-4016-4d75-8c1c-f13f891dc9ad,Daniel Wagner,daniel.wagner@example.com,Operations,Software,"Butler, Beck and Miller",1015.04,USD,2025-12-09,7912,Richard Aguirre,North America
fd378fa8-7e19-4642-8994-3d008de8ff76,John Pierce,john.pierce@example.com,Sales,Meals,Stein-Silva,170.49,USD,2025-12-24,2832,Crystal Robinson,Asia Pacific
f4fd5940-7f67-4043-8ceb-c5538b581ca4,Tommy Walter,tommy.walter@example.com,Finance,Software,Anderson-Bell,1137.77,USD,2025-05-22,7216,Crystal Robinson,Asia Pacific
48bd6728-c32a-440b-acf8-d1dee8350803,Lisa Jackson,lisa.jackson@example.com,Sales,Lodging,Bean LLC,464.92,USD,2025-07-10,7227,Mark Perez,Asia Pacific
